textbox5,textbox2,Textbox7
generated on 11/03/2019 13:43:59 UTC,Influenza transmission zone: South West Europe,© World Health Organization 2019

AH5_label,AH5_Chart01_CategoryGroup2_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1_label,AH1_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1N12009_label,AH1N12009_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH3_label,AH3_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,ANOTSUBTYPED_label,ANOTSUBTYPED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BYAMAGATA_label,BYAMAGATA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BVICTORIA_label,BVICTORIA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BNOTDETERMINED_label,BNOTDETERMINED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0
AH5,2018,11,0,AH1,0,AH1N12009,486,AH3,382,ANOTSUBTYPED,998,BYAMAGATA,348,BVICTORIA,3,BNOTDETERMINED,1688
AH5,2018,12,0,AH1,0,AH1N12009,313,AH3,210,ANOTSUBTYPED,722,BYAMAGATA,179,BVICTORIA,11,BNOTDETERMINED,1016
AH5,2018,13,0,AH1,0,AH1N12009,246,AH3,199,ANOTSUBTYPED,687,BYAMAGATA,106,BVICTORIA,2,BNOTDETERMINED,806
AH5,2018,14,0,AH1,0,AH1N12009,147,AH3,132,ANOTSUBTYPED,428,BYAMAGATA,46,BVICTORIA,0,BNOTDETERMINED,487
AH5,2018,15,0,AH1,0,AH1N12009,101,AH3,128,ANOTSUBTYPED,206,BYAMAGATA,25,BVICTORIA,0,BNOTDETERMINED,286
AH5,2018,16,0,AH1,0,AH1N12009,39,AH3,86,ANOTSUBTYPED,112,BYAMAGATA,8,BVICTORIA,0,BNOTDETERMINED,119
AH5,2018,17,0,AH1,0,AH1N12009,15,AH3,44,ANOTSUBTYPED,51,BYAMAGATA,4,BVICTORIA,0,BNOTDETERMINED,64
AH5,2018,18,0,AH1,0,AH1N12009,2,AH3,37,ANOTSUBTYPED,15,BYAMAGATA,3,BVICTORIA,0,BNOTDETERMINED,26
AH5,2018,19,0,AH1,0,AH1N12009,6,AH3,20,ANOTSUBTYPED,10,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,4
AH5,2018,20,0,AH1,0,AH1N12009,3,AH3,11,ANOTSUBTYPED,6,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,5
AH5,2018,21,0,AH1,0,AH1N12009,0,AH3,7,ANOTSUBTYPED,9,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2018,22,0,AH1,0,AH1N12009,0,AH3,4,ANOTSUBTYPED,3,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2018,23,0,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,2,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2018,24,0,AH1,0,AH1N12009,0,AH3,2,ANOTSUBTYPED,2,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2018,25,0,AH1,0,AH1N12009,1,AH3,1,ANOTSUBTYPED,2,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2018,26,0,AH1,0,AH1N12009,1,AH3,1,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2018,27,0,AH1,0,AH1N12009,1,AH3,0,ANOTSUBTYPED,2,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
